type,file,line,key,detail
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_blind_vs_blind/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_delayed_cbet_and_probe_systems/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_fourbet_pots/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_isolation_raises/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_limp_pots_systems/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_3bet_pots/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/demos.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/demos.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",2,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",3,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",4,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",5,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",6,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",7,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",8,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",9,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",10,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",11,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",12,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",13,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",14,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",15,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_multiway_pots/v1/drills.jsonl",16,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_overbets_and_blocker_bets/v1/demos.jsonl",1,"title","Missing required key: title"
"missing_key","/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_overbets_and_blocker_bets/v1/demos.jsonl",2,"title","Missing required key: title"
